transaction_id,customer_id,amount,transaction_hour,transaction_day,location,transaction_type,transaction_freq_7d,avg_amount_7d,amount_deviation,is_night,is_weekend,is_fraud
TXN448870177,CUST1205297,289.26,13,4,suburban,pos,19,148.04,0.9539,0,0,0
TXN145939375,CUST8077269,139.0,8,4,online,pos,19,109.92,0.2645,0,0,0
TXN989372259,CUST5540131,243.26,14,6,urban,pos,15,199.82,0.2174,0,1,0
TXN635945408,CUST7726317,128.72,17,1,online,contactless,17,133.12,-0.033,0,0,0
TXN128271534,CUST3211188,277.66,15,0,rural,online,17,175.81,0.5793,0,0,0
TXN295789793,CUST6065733,205.91,10,2,urban,atm,4,214.27,-0.039,0,0,0
TXN636275152,CUST8600913,20011.24,5,3,international,online,4,12463.07,0.6056,1,0,1
TXN829129619,CUST3597147,257.38,21,1,international,pos,19,258.02,-0.0025,0,0,0
TXN666286334,CUST7195812,216.17,17,5,urban,pos,9,143.73,0.504,0,1,0
TXN300757601,CUST8881124,155.87,20,1,online,pos,9,183.11,-0.1488,0,0,0
TXN192580965,CUST1389831,166.66,19,4,suburban,pos,5,185.7,-0.1025,0,0,0
TXN639716913,CUST1371633,642.39,10,1,suburban,contactless,5,759.8,-0.1545,0,0,0
TXN418848019,CUST4575587,467.81,17,1,suburban,atm,5,252.42,0.8533,0,0,0
TXN564218958,CUST1763933,162.11,10,6,suburban,atm,18,95.0,0.7065,0,1,0
TXN785122505,CUST7771316,225.34,21,5,urban,wire_transfer,13,163.88,0.375,0,1,0
TXN580020757,CUST2542908,3358.52,5,6,online,online,2,2377.57,0.4126,1,1,1
TXN734849520,CUST5533991,708.03,0,0,online,atm,2,791.13,-0.105,1,0,1
TXN256338695,CUST5274271,330.09,11,5,suburban,wire_transfer,18,291.56,0.1321,0,1,0
TXN966750885,CUST5681470,115.12,9,2,rural,pos,8,74.82,0.5386,0,0,0
TXN485043017,CUST3275438,174.87,11,6,online,pos,19,176.35,-0.0084,0,1,0
TXN843910153,CUST2368002,525.88,15,3,urban,wire_transfer,15,477.3,0.1018,0,0,0
TXN373425518,CUST6704389,136.9,11,3,urban,pos,17,117.07,0.1693,0,0,0
TXN212371608,CUST6314655,152.07,16,2,online,wire_transfer,1,202.58,-0.2493,0,0,0
TXN468714664,CUST1681740,1460.39,15,6,urban,pos,16,1158.13,0.261,0,1,0
TXN996201426,CUST3059225,462.49,13,5,urban,pos,12,299.53,0.5441,0,1,0
TXN855969603,CUST9945397,202.25,9,0,online,wire_transfer,3,289.86,-0.3022,0,0,0
TXN941617272,CUST5627797,28.1,17,6,online,online,5,33.22,-0.1541,0,1,0
TXN388125778,CUST9125737,391.29,14,0,online,online,10,556.64,-0.297,0,0,0
TXN716908075,CUST1966903,138.57,17,5,urban,online,15,109.99,0.2599,0,1,0
TXN581466178,CUST5797965,331.53,10,1,suburban,atm,17,416.98,-0.2049,0,0,0
TXN801285534,CUST3649534,506.85,18,3,urban,pos,14,599.69,-0.1548,0,0,0
TXN480897194,CUST8696340,764.85,20,1,online,online,12,912.63,-0.1619,0,0,0
TXN369884043,CUST7914279,855.95,15,5,urban,online,12,1090.56,-0.2151,0,1,0
TXN330023267,CUST8833744,137.73,15,1,online,pos,6,182.18,-0.244,0,0,0
TXN260891737,CUST7025507,52.87,13,1,urban,wire_transfer,12,37.62,0.4055,0,0,0
TXN199646629,CUST7578391,1299.68,9,2,urban,pos,1,1038.77,0.2512,0,0,0
TXN755064001,CUST6879832,76.91,8,3,online,online,8,103.29,-0.2554,0,0,0
TXN560389759,CUST7488821,298.71,8,1,online,pos,10,306.73,-0.0261,0,0,0
TXN255356539,CUST4353230,247.51,10,6,online,online,12,280.53,-0.1177,0,1,0
TXN113348029,CUST7744132,118.68,8,6,urban,online,10,175.0,-0.3218,0,1,0
TXN396744685,CUST4515465,458.3,16,1,urban,pos,18,533.37,-0.1407,0,0,0
TXN886484576,CUST3551636,377.64,12,5,urban,online,11,259.21,0.4569,0,1,0
TXN169959441,CUST2423594,56.95,20,1,suburban,online,8,51.79,0.0995,0,0,0
TXN974611493,CUST5948642,189.61,10,2,online,contactless,3,185.15,0.0241,0,0,0
TXN687478369,CUST9012036,438.23,10,1,rural,online,9,448.98,-0.024,0,0,0
TXN482109570,CUST9994072,67.33,21,4,urban,contactless,4,96.4,-0.3015,0,0,0
TXN353670042,CUST4320057,358.54,20,1,online,online,5,427.03,-0.1604,0,0,0
TXN118741842,CUST6585687,199.17,8,1,urban,pos,10,123.64,0.6109,0,0,0
TXN315407132,CUST8074905,96.08,14,3,urban,online,4,91.0,0.0558,0,0,0
TXN886445592,CUST7428667,279.55,14,1,suburban,pos,15,299.06,-0.0653,0,0,0
TXN164658782,CUST7076578,104.34,13,6,online,contactless,8,88.98,0.1726,0,1,0
TXN704847282,CUST3954053,268.08,9,0,online,pos,13,345.5,-0.2241,0,0,0
TXN857473940,CUST9695704,933.89,20,2,online,atm,4,1343.95,-0.3051,0,0,0
TXN586805309,CUST3027343,187.99,10,3,rural,wire_transfer,17,195.14,-0.0366,0,0,0
TXN230817426,CUST9352798,262.27,14,2,urban,online,8,329.09,-0.203,0,0,0
TXN530013428,CUST7838363,666.4,20,4,urban,contactless,11,484.68,0.3749,0,0,0
TXN807735147,CUST7381957,399.08,18,0,urban,pos,11,460.54,-0.1334,0,0,0
TXN301257278,CUST8970135,1524.01,14,6,suburban,pos,6,848.74,0.7956,0,1,0
TXN627239360,CUST4454003,266.16,10,1,international,online,9,345.69,-0.2301,0,0,0
TXN936329480,CUST3255721,313.33,9,2,online,pos,11,307.48,0.019,0,0,0
TXN297231884,CUST9243953,301.75,18,1,suburban,wire_transfer,13,424.24,-0.2887,0,0,0
TXN625994062,CUST6917204,579.11,16,5,online,pos,12,800.0,-0.2761,0,1,0
TXN454864614,CUST8875810,96.76,21,3,urban,pos,2,112.07,-0.1367,0,0,0
TXN461437388,CUST6330601,191.62,18,1,urban,online,10,162.8,0.177,0,0,0
TXN834712345,CUST7443316,544.46,15,2,urban,online,15,431.64,0.2614,0,0,0
TXN215986189,CUST4187322,396.89,15,5,online,wire_transfer,10,475.64,-0.1656,0,1,0
TXN749195852,CUST4881173,184.04,12,5,urban,online,3,183.02,0.0056,0,1,0
TXN292738423,CUST3994244,1511.8,14,2,rural,online,15,2032.67,-0.2562,0,0,0
TXN472199333,CUST8792965,736.05,15,5,rural,wire_transfer,8,956.19,-0.2302,0,1,0
TXN327489556,CUST6326075,637.74,9,3,online,online,12,408.64,0.5606,0,0,0
TXN918903908,CUST5603563,333.4,13,6,suburban,contactless,8,463.66,-0.2809,0,1,0
TXN641663311,CUST1533804,379.65,16,5,urban,contactless,16,531.74,-0.286,0,1,0
TXN831790790,CUST7723903,917.91,9,5,international,online,13,466.57,0.9673,0,1,0
TXN768535499,CUST1201559,361.18,9,0,urban,contactless,9,474.9,-0.2395,0,0,0
TXN999055636,CUST7661945,1160.12,18,6,online,contactless,9,718.98,0.6136,0,1,0
TXN207131912,CUST1122465,48.22,9,0,urban,online,10,53.93,-0.1059,0,0,0
TXN627718081,CUST8569043,312.87,15,3,online,pos,18,156.93,0.9936,0,0,0
TXN547865211,CUST8730441,102.52,21,2,online,pos,9,82.02,0.2499,0,0,0
TXN212356122,CUST8698206,4248.32,2,1,international,wire_transfer,4,2940.3,0.4449,1,0,1
TXN877221651,CUST6247410,134.28,20,0,urban,online,1,192.68,-0.3031,0,0,0
TXN173055763,CUST3812983,210.08,14,1,suburban,wire_transfer,16,195.03,0.0772,0,0,0
TXN586127125,CUST7186228,195.3,14,1,suburban,pos,7,240.98,-0.1896,0,0,0
TXN127608593,CUST7670750,304.36,19,0,online,pos,14,172.53,0.7641,0,0,0
TXN571590265,CUST4195371,226.23,10,4,online,wire_transfer,3,330.24,-0.3149,0,0,0
TXN995226401,CUST7707442,65.22,13,6,urban,contactless,1,72.34,-0.0983,0,1,0
TXN862140923,CUST4626623,82.66,11,2,online,online,13,75.99,0.0878,0,0,0
TXN707675343,CUST5935582,78.45,15,2,rural,wire_transfer,3,108.87,-0.2795,0,0,0
TXN984998614,CUST2332296,180.54,18,6,online,atm,2,128.68,0.403,0,1,0
TXN881628871,CUST3519411,216.22,10,1,suburban,atm,7,207.41,0.0425,0,0,0
TXN905180058,CUST3307646,475.19,12,0,urban,pos,14,605.96,-0.2158,0,0,0
TXN405240883,CUST5158781,52.13,14,4,urban,online,3,32.37,0.6106,0,0,0
TXN807205282,CUST9500864,909.44,21,5,rural,pos,5,539.39,0.686,0,1,0
TXN472049317,CUST3724293,126.81,19,0,urban,online,17,108.56,0.1681,0,0,0
TXN287775846,CUST8506820,91.55,18,5,suburban,pos,17,130.53,-0.2986,0,1,0
TXN311035604,CUST4069307,263.96,19,2,suburban,pos,9,303.19,-0.1294,0,0,0
TXN766860406,CUST5975097,102.77,15,3,urban,pos,8,103.26,-0.0048,0,0,0
TXN911026635,CUST1459410,425.7,9,4,online,pos,18,235.44,0.8081,0,0,0
TXN443170432,CUST6048552,63.08,11,0,online,online,2,51.37,0.228,0,0,0
TXN884815704,CUST1468762,1612.86,11,5,online,atm,13,1092.5,0.4763,0,1,0
TXN610457855,CUST7822421,168.26,20,2,urban,online,12,111.71,0.5062,0,0,0
TXN134510575,CUST8268536,258.23,11,5,suburban,online,4,295.02,-0.1247,0,1,0
TXN925989321,CUST3043333,150.24,11,1,online,atm,14,197.41,-0.239,0,0,0
TXN516514380,CUST8266395,330.91,16,1,rural,online,15,251.11,0.3178,0,0,0
TXN589319133,CUST1231675,233.22,10,1,online,contactless,12,214.84,0.0855,0,0,0
TXN744986943,CUST3605609,350.36,17,5,urban,pos,15,359.84,-0.0263,0,1,0
TXN673878515,CUST2125416,349.31,13,0,urban,online,17,284.71,0.2269,0,0,0
TXN349969047,CUST1149513,171.56,9,4,international,pos,16,103.65,0.6552,0,0,0
TXN627031909,CUST8581011,174.64,16,5,international,pos,5,148.33,0.1774,0,1,0
TXN124809007,CUST3827654,105.89,18,3,urban,pos,14,65.88,0.6074,0,0,0
TXN254040944,CUST8908859,50.78,15,5,online,pos,5,71.16,-0.2864,0,1,0
TXN667806970,CUST1088752,463.76,10,6,urban,online,1,254.33,0.8235,0,1,0
TXN661275402,CUST2798079,224.84,13,0,suburban,online,4,260.05,-0.1354,0,0,0
TXN396221489,CUST2196921,45.31,9,5,urban,atm,18,43.34,0.0455,0,1,0
TXN891585798,CUST9312903,211.8,15,3,suburban,pos,1,132.18,0.6024,0,0,0
TXN751733495,CUST3574665,127.17,21,4,suburban,wire_transfer,15,119.18,0.067,0,0,0
TXN755476365,CUST6857445,532.53,9,0,urban,contactless,7,753.4,-0.2932,0,0,0
TXN362778835,CUST6527969,604.65,8,1,urban,online,11,732.63,-0.1747,0,0,0
TXN802797122,CUST5608057,411.83,19,6,urban,online,1,543.29,-0.242,0,1,0
TXN417294850,CUST8599540,831.52,16,2,suburban,atm,11,967.03,-0.1401,0,0,0
TXN714501535,CUST4685458,366.82,14,4,international,atm,7,410.02,-0.1054,0,0,0
TXN516023771,CUST3103799,111.94,11,4,suburban,pos,12,72.57,0.5425,0,0,0
TXN398755400,CUST1692309,99.83,9,5,urban,pos,7,65.09,0.5338,0,1,0
TXN428147387,CUST7691384,112.48,17,1,urban,pos,3,139.82,-0.1956,0,0,0
TXN740694149,CUST9333663,251.41,9,3,international,atm,18,272.52,-0.0775,0,0,0
TXN223475285,CUST8975128,319.25,11,4,online,pos,5,283.36,0.1266,0,0,0
TXN356218689,CUST9006214,355.47,15,4,urban,atm,19,342.34,0.0384,0,0,0
TXN900831726,CUST5200481,629.94,10,1,urban,online,16,870.47,-0.2763,0,0,0
TXN672258623,CUST3973626,253.94,21,3,urban,pos,16,218.26,0.1635,0,0,0
TXN925886972,CUST9646713,320.86,9,6,urban,online,2,464.59,-0.3094,0,1,0
TXN816611945,CUST4366027,466.67,17,2,online,wire_transfer,18,371.38,0.2566,0,0,0
TXN811607295,CUST6287784,1562.1,18,0,online,pos,5,1455.5,0.0732,0,0,0
TXN283329563,CUST2748759,49.92,14,1,international,pos,3,44.82,0.1137,0,0,0
TXN151965815,CUST7505361,433.64,15,5,online,pos,5,284.87,0.5222,0,1,0
TXN460181028,CUST7651591,35.79,14,2,online,pos,19,50.14,-0.2862,0,0,0
TXN201925902,CUST1711593,334.27,21,3,urban,online,4,451.44,-0.2596,0,0,0
TXN821779367,CUST3195730,167.94,18,1,online,wire_transfer,19,121.49,0.3823,0,0,0
TXN876558887,CUST5856328,179.58,10,1,rural,wire_transfer,15,167.44,0.0725,0,0,0
TXN120685932,CUST5775687,178.94,15,5,online,online,14,116.53,0.5356,0,1,0
TXN464862197,CUST7172940,58.52,21,2,international,online,11,30.56,0.9147,0,0,0
TXN564330313,CUST5288142,214.2,14,0,rural,atm,9,160.27,0.3365,0,0,0
TXN123310807,CUST9465013,889.28,17,3,urban,contactless,3,1038.74,-0.1439,0,0,0
TXN620562224,CUST9824288,1405.82,10,2,online,online,17,1349.58,0.0417,0,0,0
TXN639366353,CUST5733630,178.94,12,0,suburban,pos,12,184.02,-0.0276,0,0,0
TXN452035137,CUST2013908,426.79,12,5,urban,online,4,413.8,0.0314,0,1,0
TXN874981432,CUST9093899,39.42,16,4,suburban,online,15,46.71,-0.156,0,0,0
TXN780999621,CUST7085377,58.81,13,5,rural,online,11,37.07,0.5865,0,1,0
TXN828605230,CUST2229802,150.79,10,4,suburban,wire_transfer,19,89.66,0.6818,0,0,0
TXN522372935,CUST7731607,147.97,11,3,rural,atm,5,81.33,0.8194,0,0,0
TXN840986241,CUST9132012,4523.92,10,6,international,pos,8,6414.02,-0.2947,0,1,0
TXN104333741,CUST7979451,478.64,16,0,urban,atm,4,245.05,0.9533,0,0,0
TXN676322872,CUST2736402,120.72,16,1,online,online,4,161.57,-0.2528,0,0,0
TXN754289473,CUST3300672,408.01,11,6,urban,online,10,461.11,-0.1151,0,1,0
TXN762827012,CUST8996453,277.4,14,2,suburban,atm,3,251.08,0.1048,0,0,0
TXN961667976,CUST2065759,135.09,8,4,urban,online,17,167.33,-0.1927,0,0,0
TXN469684571,CUST7138772,117.64,15,1,suburban,pos,19,113.58,0.0357,0,0,0
TXN326240083,CUST3882759,242.67,19,3,suburban,online,19,263.87,-0.0803,0,0,0
TXN965664766,CUST8768400,87.51,21,1,suburban,pos,10,118.83,-0.2636,0,0,0
TXN126511641,CUST9222643,143.81,8,5,online,contactless,2,140.35,0.0247,0,1,0
TXN347588729,CUST6381475,1541.24,8,6,suburban,wire_transfer,1,939.37,0.6407,0,1,0
TXN379787029,CUST9599316,204.59,16,6,urban,pos,12,212.21,-0.0359,0,1,0
TXN146053278,CUST8678285,414.99,10,4,rural,pos,17,243.16,0.7067,0,0,0
TXN239027626,CUST1582661,59.72,15,1,urban,online,12,61.93,-0.0356,0,0,0
TXN940859669,CUST5217179,60.03,18,4,urban,wire_transfer,9,31.29,0.9187,0,0,0
TXN752386085,CUST3162364,601.38,18,5,urban,atm,3,361.54,0.6634,0,1,0
TXN333676546,CUST1491525,,12,2,suburban,pos,16,58.35,-0.1974,0,0,0
TXN586004201,CUST7962457,230.21,19,5,rural,pos,11,272.76,-0.156,0,1,0
TXN907292822,CUST6213810,134.93,9,3,urban,pos,17,185.88,-0.2741,0,0,0
TXN475433142,CUST6095980,480.89,19,4,international,contactless,18,575.69,-0.1647,0,0,0
TXN680183921,CUST3579650,41.28,10,3,urban,pos,19,38.98,0.0592,0,0,0
TXN310700836,CUST4791878,1534.51,17,3,rural,wire_transfer,13,782.77,0.9604,0,0,0
TXN687371065,CUST4634949,,17,2,urban,online,5,50.2,0.4598,0,0,0
TXN342775177,CUST4621062,339.43,11,4,online,online,13,483.2,-0.2975,0,0,0
TXN606280787,CUST4906789,44.85,10,0,suburban,wire_transfer,16,34.9,0.2851,0,0,0
TXN928250547,CUST4002031,81.16,10,3,urban,wire_transfer,16,100.41,-0.1917,0,0,0
TXN193382555,CUST1799735,301.1,8,5,international,online,9,304.08,-0.0098,0,1,0
TXN378042508,CUST7152587,150.88,16,5,suburban,pos,2,97.05,0.5547,0,1,0
TXN239213371,CUST3550676,425.54,10,0,online,online,14,266.15,0.5989,0,0,0
TXN300192588,CUST8277925,46.79,14,1,rural,online,12,39.8,0.1756,0,0,0
TXN209154109,CUST2441955,227.42,14,5,urban,pos,18,152.53,0.4909,0,1,0
TXN930948676,CUST1345701,585.84,15,0,international,pos,9,786.5,-0.2551,0,0,0
TXN424306577,CUST6251712,2033.15,8,4,online,online,10,1084.8,0.8742,0,0,0
TXN562099855,CUST7867790,864.33,10,5,suburban,online,10,1115.24,-0.225,0,1,0
TXN234500139,CUST2154841,412.14,19,0,online,pos,1,293.19,0.4057,0,0,0
TXN698615382,CUST6863585,159.1,12,0,urban,contactless,7,137.11,0.1604,0,0,0
TXN660673388,CUST4694085,17868.12,2,5,international,atm,3,19846.49,-0.0997,1,1,1
TXN835416605,CUST7102054,40.88,20,3,urban,atm,7,56.03,-0.2703,0,0,0
TXN546269292,CUST6506019,234.08,18,1,urban,pos,6,159.82,0.4647,0,0,0
TXN900406669,CUST8937974,104.97,16,5,urban,pos,2,91.39,0.1486,0,1,0
TXN402168748,CUST3869607,362.81,12,5,urban,online,3,318.84,0.1379,0,1,0
TXN574713270,CUST9672770,555.37,20,5,suburban,pos,11,346.94,0.6008,0,1,0
TXN546164262,CUST8347188,73.65,18,3,urban,atm,16,62.92,0.1706,0,0,0
TXN283916511,CUST9512388,403.29,16,2,online,atm,7,434.9,-0.0727,0,0,0
TXN434929513,CUST2067699,120.23,8,5,online,online,16,130.41,-0.0781,0,1,0
TXN435680352,CUST2743200,363.2,12,5,urban,online,16,486.87,-0.254,0,1,0
TXN301989789,CUST9959288,117.07,13,3,urban,online,17,84.93,0.3784,0,0,0
TXN592756765,CUST8446442,270.36,15,5,rural,online,15,288.41,-0.0626,0,1,0
TXN217225421,CUST7174706,119.56,9,0,suburban,wire_transfer,15,73.55,0.6255,0,0,0
TXN985118379,CUST8043365,114.71,17,4,suburban,pos,8,58.6,0.9575,0,0,0
TXN115018442,CUST7047567,685.11,11,0,urban,pos,14,861.44,-0.2047,0,0,0
TXN751544908,CUST6314301,400.32,14,5,rural,pos,2,314.17,0.2742,0,1,0
TXN444720054,CUST8975725,121.28,11,1,urban,pos,14,81.45,0.4889,0,0,0
TXN849916902,CUST4574584,112.45,16,1,suburban,pos,11,108.66,0.0349,0,0,0
TXN525268341,CUST8348005,,15,5,urban,pos,12,430.7,-0.2621,0,1,0
TXN665292066,CUST7981685,124.03,17,0,rural,online,11,112.24,0.105,0,0,0
TXN265420576,CUST3442706,1287.45,23,2,online,online,2,1132.79,0.1365,0,0,1
TXN350859862,CUST3048109,263.68,21,6,international,online,3,289.65,-0.0897,0,1,0
TXN526246448,CUST4881761,239.96,9,0,rural,pos,11,226.85,0.0578,0,0,0
TXN670760509,CUST9923089,83.32,11,2,urban,online,8,92.12,-0.0956,0,0,0
TXN687140335,CUST4575752,151.94,14,4,online,atm,6,186.48,-0.1852,0,0,0
TXN376763194,CUST6393693,465.19,15,3,online,online,17,599.16,-0.2236,0,0,0
TXN860396942,CUST5882769,523.42,8,0,rural,online,5,755.64,-0.3073,0,0,0
TXN973083148,CUST2176521,691.88,9,1,online,wire_transfer,3,576.66,0.1998,0,0,0
TXN960249284,CUST1076416,186.44,20,2,urban,wire_transfer,11,278.65,-0.3309,0,0,0
TXN695949127,CUST7870281,537.12,19,2,international,atm,9,684.47,-0.2153,0,0,0
TXN550576911,CUST4981817,1026.53,13,2,urban,online,11,1178.34,-0.1288,0,0,0
TXN705449115,CUST9218998,125.65,17,6,rural,atm,3,181.43,-0.3074,0,1,0
TXN943824298,CUST7684919,157.03,16,2,rural,online,16,140.14,0.1206,0,0,0
TXN151929361,CUST7249374,449.04,18,2,suburban,atm,15,594.59,-0.2448,0,0,0
TXN943971745,CUST9086938,47.64,18,5,suburban,online,16,35.28,0.3505,0,1,0
TXN786379489,CUST6573997,302.96,16,4,urban,pos,15,280.14,0.0815,0,0,0
TXN574881621,CUST9158237,350.93,17,4,urban,online,10,504.35,-0.3042,0,0,0
TXN930660539,CUST7221682,326.82,14,4,urban,pos,12,456.58,-0.2842,0,0,0
TXN685838375,CUST4989319,114.57,18,2,suburban,pos,17,69.74,0.6428,0,0,0
TXN320069095,CUST4602890,276.95,11,4,urban,online,4,388.11,-0.2864,0,0,0
TXN449781445,CUST6905399,266.46,19,3,urban,contactless,10,151.43,0.7596,0,0,0
TXN576489801,CUST3005783,300.85,13,0,online,pos,16,297.14,0.0125,0,0,0
TXN790645806,CUST8171528,59.25,18,5,suburban,atm,17,45.79,0.2939,0,1,0
TXN933553700,CUST8235954,212.47,21,3,international,online,12,311.61,-0.3181,0,0,0
TXN663625136,CUST2459217,44.29,17,4,online,contactless,13,28.79,0.5383,0,0,0
TXN743397532,CUST9499785,503.8,8,1,suburban,online,1,519.87,-0.0309,0,0,0
TXN979713905,CUST3023995,125.69,18,1,urban,pos,16,108.03,0.1635,0,0,0
TXN194320636,CUST7514582,250.16,8,0,urban,online,15,185.18,0.3509,0,0,0
TXN552231188,CUST3828148,2032.52,5,0,international,atm,3,1294.53,0.5701,1,0,1
TXN272055781,CUST4231846,226.35,20,1,suburban,pos,3,294.75,-0.2321,0,0,0
TXN124484384,CUST5602791,386.87,8,4,urban,contactless,4,580.17,-0.3332,0,0,0
TXN344363468,CUST3586626,301.55,11,1,online,atm,13,370.87,-0.1869,0,0,0
TXN129214053,CUST6170186,666.95,12,2,suburban,online,10,650.89,0.0247,0,0,0
TXN794320334,CUST7142681,195.91,15,3,suburban,pos,9,149.35,0.3118,0,0,0
TXN670974187,CUST9836418,484.23,21,6,urban,pos,7,508.13,-0.047,0,1,0
TXN970427128,CUST9987920,427.74,17,6,urban,pos,5,369.55,0.1575,0,1,0
TXN357728077,CUST5704856,372.37,18,3,urban,online,3,422.33,-0.1183,0,0,0
TXN621316974,CUST3894209,230.72,14,4,online,pos,19,272.54,-0.1534,0,0,0
TXN241933527,CUST8891867,376.22,12,1,suburban,atm,10,327.09,0.1502,0,0,0
TXN177996779,CUST1375764,680.93,20,2,online,wire_transfer,8,558.69,0.2188,0,0,0
TXN584760533,CUST7695387,120.69,15,1,suburban,online,11,68.45,0.7631,0,0,0
TXN304779758,CUST9275400,325.47,17,3,rural,pos,10,335.96,-0.0312,0,0,0
TXN514162852,CUST7565309,458.36,8,1,suburban,pos,8,485.29,-0.0555,0,0,0
TXN972795718,CUST1726116,1175.61,17,1,urban,pos,13,832.36,0.4124,0,0,0
TXN293784027,CUST5494866,128.33,18,3,suburban,online,19,79.36,0.617,0,0,0
TXN219983195,CUST8014980,71.9,9,5,urban,pos,7,41.7,0.7242,0,1,0
TXN247156143,CUST5542008,302.73,16,1,rural,pos,18,317.87,-0.0476,0,0,0
TXN504302808,CUST4792780,402.38,19,6,suburban,online,11,245.38,0.6399,0,1,0
TXN456912281,CUST7385675,168.98,18,1,urban,online,15,210.35,-0.1967,0,0,0
TXN285080595,CUST2134631,207.54,16,6,urban,wire_transfer,11,238.83,-0.131,0,1,0
TXN682198375,CUST4083062,151.72,15,3,urban,pos,18,89.5,0.6952,0,0,0
TXN553217614,CUST9820194,116.47,18,5,suburban,wire_transfer,11,135.46,-0.1402,0,1,0
TXN678954136,CUST2799995,123.32,20,3,urban,atm,7,82.21,0.5001,0,0,0
TXN178929602,CUST3898956,36.52,8,1,urban,pos,4,32.69,0.1172,0,0,0
TXN262390302,CUST7532398,102.82,8,3,urban,pos,12,69.87,0.4716,0,0,0
TXN707475170,CUST1850599,61.38,12,1,online,pos,4,41.42,0.4821,0,0,0
TXN184473097,CUST4432186,82.76,3,5,online,atm,3,43.52,0.9017,1,1,1
TXN789363422,CUST6594186,251.22,15,4,suburban,wire_transfer,6,344.82,-0.2714,0,0,0
TXN834864757,CUST5971277,54.04,10,2,online,pos,15,54.45,-0.0076,0,0,0
TXN118764791,CUST4142802,164.67,21,3,rural,online,17,86.32,0.9075,0,0,0
TXN631632929,CUST6483662,507.93,18,5,urban,pos,8,339.26,0.4972,0,1,0
TXN891446026,CUST8957414,281.44,14,0,rural,pos,5,232.38,0.2111,0,0,0
TXN153336089,CUST8609108,442.76,15,0,suburban,online,4,459.65,-0.0367,0,0,0
TXN318147334,CUST4016058,181.47,20,4,online,contactless,10,271.1,-0.3306,0,0,0
TXN177428463,CUST6991038,493.92,8,1,urban,contactless,13,283.11,0.7446,0,0,0
TXN724277086,CUST5915360,542.08,17,2,online,pos,7,480.12,0.1291,0,0,0
TXN276628554,CUST3500865,295.18,9,5,suburban,online,10,190.79,0.5471,0,1,0
TXN857164553,CUST5879019,670.0,8,5,urban,online,13,358.64,0.8682,0,1,0
TXN106091453,CUST7319344,354.65,20,6,urban,online,9,419.6,-0.1548,0,1,0
TXN576629562,CUST7717609,73.98,16,5,online,online,17,65.13,0.136,0,1,0
TXN851146942,CUST7294882,269.56,18,2,suburban,contactless,4,390.99,-0.3106,0,0,0
TXN876762963,CUST8336581,120.35,11,6,online,pos,19,179.32,-0.3288,0,1,0
TXN240137950,CUST8156304,214.67,10,0,urban,online,1,227.72,-0.0573,0,0,0
TXN240263678,CUST5386353,140.98,19,0,online,online,4,74.43,0.8941,0,0,0
TXN533659391,CUST2433323,181.4,17,0,suburban,contactless,10,253.63,-0.2848,0,0,0
TXN439924360,CUST1923113,997.54,11,0,international,online,4,517.14,0.9289,0,0,0
TXN741163977,CUST5082706,99.45,14,4,online,online,6,141.65,-0.2979,0,0,0
TXN541991033,CUST2012789,88.87,11,5,urban,pos,2,124.42,-0.2858,0,1,0
TXN687018217,CUST9819783,88.35,18,0,urban,pos,3,110.51,-0.2005,0,0,0
TXN238370269,CUST8498811,45.76,11,2,urban,pos,18,33.95,0.3477,0,0,0
TXN639150174,CUST5645692,229.22,10,2,suburban,atm,15,280.96,-0.1842,0,0,0
TXN790711236,CUST1172899,75.59,16,4,online,pos,7,56.25,0.3439,0,0,0
TXN270492965,CUST5242422,989.46,12,5,urban,contactless,7,1088.81,-0.0912,0,1,0
TXN563771478,CUST6187013,1938.42,11,2,urban,pos,3,975.81,0.9865,0,0,0
TXN382457640,CUST1716004,664.48,8,2,urban,atm,5,835.37,-0.2046,0,0,0
TXN625289477,CUST7164799,361.97,20,3,urban,pos,14,251.39,0.4399,0,0,0
TXN661469754,CUST2827379,388.47,19,3,suburban,pos,14,415.28,-0.0646,0,0,0
TXN958698483,CUST8716076,379.67,10,2,suburban,atm,13,330.2,0.1498,0,0,0
TXN119532968,CUST6792824,66.33,18,5,online,atm,8,43.9,0.511,0,1,0
TXN639606673,CUST4966227,563.48,17,4,suburban,pos,17,843.67,-0.3321,0,0,0
TXN871541773,CUST7066027,,20,4,online,pos,8,524.17,0.3255,0,0,0
TXN504460406,CUST4608635,669.29,10,6,suburban,pos,3,617.99,0.083,0,1,0
TXN238427784,CUST5761425,169.14,4,2,international,online,3,99.15,0.706,1,0,1
TXN780636798,CUST3983212,290.28,12,1,online,online,12,357.9,-0.1889,0,0,0
TXN737425168,CUST7965995,2440.43,20,1,online,pos,15,1946.84,0.2535,0,0,0
TXN310170818,CUST8861450,414.8,13,4,urban,pos,10,225.52,0.8393,0,0,0
TXN636653642,CUST4719131,368.69,17,5,suburban,pos,8,305.11,0.2084,0,1,0
TXN443634412,CUST7573573,535.0,20,2,suburban,pos,5,737.09,-0.2742,0,0,0
TXN407460979,CUST1690261,109.78,19,3,urban,pos,7,61.7,0.7792,0,0,0
TXN698775168,CUST5928469,395.58,17,4,online,atm,6,520.64,-0.2402,0,0,0
TXN448486328,CUST2896294,135.35,21,6,suburban,online,1,168.34,-0.196,0,1,0
